S_Year,S_Month,S_DAY,S_Hour,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,0,0.0,0.0,0.0,0.0
2017,11,9,1,0.0,0.0,0.0,0.0
2017,11,9,2,0.0,0.0,0.0,0.0
2017,11,9,3,0.0,0.0,0.0,0.0
2017,11,9,4,0.0,0.0,0.0,0.0
2017,11,9,5,0.0,0.0,0.0,0.0
2017,11,9,6,0.0,0.0,0.0,0.0
2017,11,9,7,0.0,0.0,0.0,0.0
2017,11,9,8,0.0,0.0,0.0,0.0
2017,11,9,9,0.0,0.0,0.0,0.0
2017,11,9,10,0.0,0.0,0.0,0.0
2017,11,9,11,0.0,0.0,0.0,0.0
2017,11,9,12,0.0,0.0,0.0,0.0
2017,11,9,13,0.0,0.0,0.0,0.0
2017,11,9,14,0.0,0.0,0.0,0.0
2017,11,9,15,0.0,0.0,0.0,0.0
2017,11,9,16,0.0,0.0,0.0,0.0
2017,11,9,17,0.0,0.0,0.0,0.0
2017,11,9,18,0.0,0.0,0.0,0.0
2017,11,9,19,0.0,0.0,0.0,0.0
2017,11,9,20,0.0,0.0,0.0,0.0
2017,11,9,21,0.65,0.0,0.07878818181818183,0.08007000000179687
2017,11,9,22,0.0,0.0,0.0,0.0
2017,11,9,23,0.0,0.0,0.0,0.0
2017,11,10,0,0.0,0.0,0.0,0.0
2017,11,10,1,0.0,0.0,0.0,0.0
2017,11,10,2,0.0,0.0,0.0,0.0
2017,11,10,3,0.0,0.0,0.0,0.0
2017,11,10,4,0.0,0.0,0.0,0.0
2017,11,10,5,0.0,0.0,0.0,0.0
2017,11,10,6,0.0,0.0,0.0,0.0
2017,11,10,7,0.0,0.0,0.0,0.0
2017,11,10,8,0.7,0.0,0.0375,0.030279999998128915
2017,11,10,9,0.0,0.0,0.0,0.0
2017,11,10,10,0.0,0.0,0.0,0.0
2017,11,10,11,0.0,0.0,0.0,0.0
2017,11,10,12,0.0,0.0,0.0,0.0
2017,11,10,13,0.0,0.0,0.0,0.0
2017,11,10,14,0.0,0.0,0.0,0.0
2017,11,10,15,3.1,0.0,1.1029166666666665,1.0297800000007555
