S_Year,S_Month,S_DAY,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,3.0,0.7,1.60695783216783,37.37988000000041
2017,11,10,3.1,0.7,1.5973693031358869,37.87989000000107
2017,11,11,3.0,0.7,1.4810590277777749,35.10986000000048
2017,11,12,3.0,0.7,1.4728861672473836,34.81006000000252
2017,11,13,3.1,0.7,1.537199201388886,36.33006999999998
2017,11,14,2.9,0.7,1.578506805555552,37.26025000000118
2017,11,15,2.9,0.7,1.5924967206477714,38.02002000000266
2017,11,16,3.0,0.7,1.6278144755244734,39.060059999999794
2017,11,17,2.9,0.7,1.621741909722219,38.51025000000118
2017,11,18,2.9,0.7,1.5373264583333308,36.89013999999952
2017,11,19,2.9,0.7,1.4961734154929556,36.3701200000005
2017,11,20,3.0,0.7,1.5914102447552418,37.919920000000275
2017,11,21,3.0,0.7,1.5689778397212524,36.77979000000141
2017,11,22,3.1,0.7,1.613524166666664,37.50977000000239
2017,11,23,2.9,0.7,1.5276712543553979,37.069830000001275
2017,11,24,2.9,0.7,1.5792921403508762,37.30029000000104
2017,11,25,3.0,0.7,1.4868044360902222,32.919920000000275
2017,11,26,2.9,0.7,1.539370629370628,17.799810000002253
2017,11,27,2.6,0.0,0.5472742708333332,12.970220000000154
2017,11,28,0.0,0.0,0.0,0.0
2017,11,29,0.0,0.0,0.0,0.0
2017,11,30,0.0,0.0,0.0,0.0
2017,12,1,0.0,0.0,0.0,0.0
2017,12,2,0.0,0.0,0.0,0.0
2017,12,3,0.0,0.0,0.0,0.0
2017,12,4,0.0,0.0,0.0,0.0
2017,12,5,0.0,0.0,0.0,0.0
2017,12,6,0.0,0.0,0.0,0.0
2017,12,7,0.0,0.0,0.0,0.0
2017,12,8,0.0,0.0,0.0,0.0
2017,12,9,0.0,0.0,0.0,0.0
2017,12,10,0.0,0.0,0.0,0.0
2017,12,11,0.0,0.0,0.0,0.0
2017,12,12,0.0,0.0,0.0,0.0
2017,12,13,0.0,0.0,0.0,0.0
2017,12,14,0.0,0.0,0.0,0.0
2017,12,15,0.0,0.0,0.0,0.0
2017,12,16,0.0,0.0,0.0,0.0
2017,12,17,0.0,0.0,0.0,0.0
2017,12,18,0.0,0.0,0.0,0.0
2017,12,19,0.0,0.0,0.0,0.0
2017,12,20,0.0,0.0,0.0,0.0
2017,12,21,0.0,0.0,0.0,0.0
2017,12,22,0.0,0.0,0.0,0.0
2017,12,23,0.0,0.0,0.0,0.0
2017,12,24,0.0,0.0,0.0,0.0
2017,12,25,0.0,0.0,0.0,0.0
2017,12,26,0.0,0.0,0.0,0.0
2017,12,27,0.0,0.0,0.0,0.0
2017,12,28,0.0,0.0,0.0,0.0
2017,12,29,0.0,0.0,0.0,0.0
2017,12,30,0.0,0.0,0.0,0.0
2017,12,31,0.0,0.0,0.0,0.0
2018,1,1,0.0,0.0,0.0,0.0
2018,1,2,0.0,0.0,0.0,0.0
2018,1,3,0.0,0.0,0.0,0.0
2018,1,4,0.0,0.0,0.0,0.0
2018,1,5,0.0,0.0,0.0,0.0
2018,1,6,0.0,0.0,0.0,0.0
2018,1,7,0.0,0.0,0.0,0.0
2018,1,8,0.0,0.0,0.0,0.0
2018,1,9,0.0,0.0,0.0,0.0
2018,1,10,0.0,0.0,0.0,0.0
2018,1,11,0.0,0.0,0.0,0.0
2018,1,12,0.0,0.0,0.0,0.0
2018,1,13,0.0,0.0,0.0,0.0
2018,1,14,0.0,0.0,0.0,0.0
2018,1,15,0.0,0.0,0.0,0.0
2018,1,16,0.0,0.0,0.0,0.0
2018,1,17,0.0,0.0,0.0,0.0
2018,1,18,0.0,0.0,0.0,0.0
2018,1,19,0.0,0.0,0.0,0.0
2018,1,20,0.0,0.0,0.0,0.0
2018,1,21,0.0,0.0,0.0,0.0
2018,1,22,0.0,0.0,0.0,0.0
2018,1,23,0.0,0.0,0.0,0.0
2018,1,24,0.0,0.0,0.0,0.0
2018,1,25,0.0,0.0,0.0,0.0
2018,1,26,0.0,0.0,0.0,0.0
2018,1,27,0.0,0.0,0.0,0.0
2018,1,28,0.0,0.0,0.0,0.0
2018,1,29,0.0,0.0,0.0,0.0
2018,1,30,0.0,0.0,0.0,0.0
2018,1,31,0.0,0.0,0.0,0.0
2018,2,1,0.0,0.0,0.0,0.0
2018,2,2,0.0,0.0,0.0,0.0
2018,2,3,0.0,0.0,0.0,0.0
2018,2,4,0.0,0.0,0.0,0.0
2018,2,5,0.0,0.0,0.0,0.0
2018,2,6,0.0,0.0,0.0,0.0
2018,2,7,0.0,0.0,0.0,0.0
2018,2,8,0.0,0.0,0.0,0.0
2018,2,9,0.0,0.0,0.0,0.0
2018,2,10,0.0,0.0,0.0,0.0
2018,2,11,0.0,0.0,0.0,0.0
2018,2,12,0.0,0.0,0.0,0.0
2018,2,13,0.0,0.0,0.0,0.0
2018,2,14,0.0,0.0,0.0,0.0
2018,2,15,0.0,0.0,0.0,0.0
2018,2,16,0.0,0.0,0.0,0.0
2018,2,17,0.0,0.0,0.0,0.0
2018,2,18,0.0,0.0,0.0,0.0
2018,2,19,0.0,0.0,0.0,0.0
2018,2,20,0.0,0.0,0.0,0.0
2018,2,21,0.0,0.0,0.0,0.0
2018,2,22,0.0,0.0,0.0,0.0
2018,2,23,0.0,0.0,0.0,0.0
2018,2,24,0.0,0.0,0.0,0.0
2018,2,25,0.0,0.0,0.0,0.0
2018,2,26,0.0,0.0,0.0,0.0
2018,2,27,0.0,0.0,0.0,0.0
2018,2,28,0.0,0.0,0.0,0.0
2018,3,1,0.0,0.0,0.0,0.0
2018,3,2,0.0,0.0,0.0,0.0
2018,3,3,0.0,0.0,0.0,0.0
2018,3,4,0.0,0.0,0.0,0.0
2018,3,5,0.0,0.0,0.0,0.0
2018,3,6,0.0,0.0,0.0,0.0
2018,3,7,0.0,0.0,0.0,0.0
2018,3,8,0.0,0.0,0.0,0.0
2018,3,9,0.0,0.0,0.0,0.0
2018,3,10,0.0,0.0,0.0,0.0
2018,3,11,0.0,0.0,0.0,0.0
2018,3,12,0.0,0.0,0.0,0.0
2018,3,13,0.0,0.0,0.0,0.0
2018,3,14,0.0,0.0,0.0,0.0
2018,3,15,0.0,0.0,0.0,0.0
2018,3,16,0.0,0.0,0.0,0.0
2018,3,17,0.0,0.0,0.0,0.0
2018,3,18,0.0,0.0,0.0,0.0
2018,3,19,0.0,0.0,0.0,0.0
2018,3,20,0.0,0.0,0.0,0.0
2018,3,21,0.0,0.0,0.0,0.0
2018,3,22,0.0,0.0,0.0,0.0
2018,3,23,0.0,0.0,0.0,0.0
2018,3,24,0.0,0.0,0.0,0.0
2018,3,25,0.0,0.0,0.0,0.0
2018,3,26,0.0,0.0,0.0,0.0
2018,3,27,0.0,0.0,0.0,0.0
2018,3,28,0.0,0.0,0.0,0.0
2018,3,29,0.0,0.0,0.0,0.0
2018,3,30,0.0,0.0,0.0,0.0
2018,3,31,0.0,0.0,0.0,0.0
2018,4,1,0.0,0.0,0.0,0.0
2018,4,2,0.0,0.0,0.0,0.0
2018,4,3,0.0,0.0,0.0,0.0
2018,4,4,0.0,0.0,0.0,0.0
2018,4,5,0.0,0.0,0.0,0.0
2018,4,6,0.0,0.0,0.0,0.0
2018,4,7,0.0,0.0,0.0,0.0
2018,4,8,0.0,0.0,0.0,0.0
2018,4,9,0.0,0.0,0.0,0.0
2018,4,10,0.0,0.0,0.0,0.0
2018,4,11,0.0,0.0,0.0,0.0
2018,4,12,0.0,0.0,0.0,0.0
2018,4,13,0.0,0.0,0.0,0.0
2018,4,14,0.0,0.0,0.0,0.0
2018,4,15,0.0,0.0,0.0,0.0
2018,4,16,0.0,0.0,0.0,0.0
2018,4,17,0.0,0.0,0.0,0.0
2018,4,18,0.0,0.0,0.0,0.0
2018,4,19,0.0,0.0,0.0,1.9999999494757503e-05
2018,4,20,0.0,0.0,0.0,0.0
2018,4,21,0.0,0.0,0.0,0.0
2018,4,22,0.0,0.0,0.0,0.0
2018,4,23,0.0,0.0,0.0,0.0
2018,4,24,0.0,0.0,0.0,0.0
2018,4,25,0.0,0.0,0.0,0.0
2018,4,26,0.0,0.0,0.0,0.0
2018,4,27,0.0,0.0,0.0,0.0
2018,4,28,0.0,0.0,0.0,0.0
2018,4,29,0.0,0.0,0.0,0.0
2018,4,30,0.0,0.0,0.0,0.0
2018,5,1,0.0,0.0,0.0,0.0
2018,5,2,0.0,0.0,0.0,0.0
2018,5,3,0.0,0.0,0.0,0.0
2018,5,4,0.0,0.0,0.0,0.0
2018,5,5,0.0,0.0,0.0,0.0
2018,5,6,0.0,0.0,0.0,0.0
2018,5,7,0.0,0.0,0.0,0.0
2018,5,8,0.0,0.0,0.0,0.0
2018,5,9,0.0,0.0,0.0,0.0
2018,5,10,0.0,0.0,0.0,0.0
2018,5,11,0.0,0.0,0.0,0.0
2018,5,12,0.0,0.0,0.0,0.0
2018,5,13,6.9,0.0,1.4054972222222228,33.76999999999953
2018,5,14,11.5,0.0,6.9953409722222215,168.27999999999975
2018,5,30,0.0,0.0,0.0,0.0
2018,6,21,8.15,0.0,5.060788194444447,2975.08
2018,6,22,8.03,0.44,5.005146875000005,120.37999999999965
2018,6,23,8.43,0.44,5.182891319444446,123.61999999999989
2018,6,24,8.65,0.45,5.349856597222217,127.96000000000004
2018,6,25,8.05,0.44,5.963276388888887,143.2800000000002
2018,6,26,8.22,0.43,6.055238541666672,145.42000000000007
2018,6,27,9.22,0.43,6.943889583333333,166.07999999999993
2018,6,28,8.94,0.45,7.166095833333328,171.3800000000001
2018,6,29,9.37,0.45,7.08950486111111,170.46000000000004
2018,6,30,9.01,0.46,5.652020486111114,135.1800000000003
2018,7,1,8.49,0.44,5.697944097222222,137.3800000000001
2018,7,2,8.65,0.43,6.652288194444441,160.27999999999975
2018,7,3,8.87,0.43,7.054569097222221,168.03999999999996
2018,7,4,9.4,0.43,5.453907291666663,129.8799999999992
2018,7,5,4.16,3.4,3.7318812499999985,89.42000000000007
2018,7,6,4.12,3.31,3.703127083333333,88.81999999999971
2018,7,7,3.7,3.32,3.5011881944444454,83.89999999999964
2018,7,8,3.89,0.29,3.564216319444446,85.31999999999971
2018,7,9,3.77,3.44,3.622495833333332,86.68000000000029
2018,7,10,3.81,3.38,3.5884871527777773,86.03999999999996
2018,7,11,3.57,3.27,3.4077684027777795,81.52000000000044
2018,7,12,3.71,3.23,3.45597638888889,82.80000000000018
2018,7,13,3.89,3.41,3.6138093749999993,86.5600000000004
2018,7,14,4.12,3.46,3.777930555555555,90.42000000000007
2018,7,15,4.19,3.57,3.899289236111108,93.46000000000004
2018,7,16,4.03,3.51,3.769266666666666,90.34000000000015
2018,7,17,3.76,3.4,3.5841048611111126,85.88000000000011
2018,7,18,4.08,3.51,3.7660815972222212,90.01999999999953
2018,7,19,4.18,3.54,3.8447871527777786,92.21999999999935
2018,7,20,4.48,3.75,4.121310763888891,98.78000000000065
2018,7,21,4.67,4.0,4.320884722222225,103.4399999999996
2018,7,22,4.85,4.08,4.441292361111112,106.35999999999967
2018,7,23,4.86,4.09,4.506963194444444,108.05999999999949
2018,7,24,4.53,3.97,4.235503124999996,101.34000000000015
2018,7,25,4.61,3.89,4.28136319444444,102.64000000000033
2018,7,26,4.98,4.06,4.497337847222222,107.73999999999978
2018,7,27,4.77,4.15,4.481805208333336,107.19999999999982
2018,7,28,5.01,4.31,4.640624652777778,111.19999999999982
2018,7,29,5.18,4.54,4.870490277777779,116.67999999999938
2018,7,30,5.33,0.11,1.9887118055555573,47.35999999999967
2018,7,31,0.13,0.11,0.120689236111111,2.9399999999996
2018,8,1,0.13,0.12,0.12081597222222215,3.0
2018,8,2,12.7,0.12,4.959464930555555,119.15999999999985
2018,8,3,8.79,7.33,8.01553055555556,192.21999999999935
2018,8,4,8.64,4.43,7.940479166666659,190.14000000000033
2018,8,5,8.27,3.99,7.577192708333333,181.15999999999985
2018,8,6,7.35,3.42,7.045982986111117,168.90000000000055
2018,8,7,7.87,6.86,7.358013194444443,176.19999999999982
2018,8,8,7.44,6.69,7.038736458333329,168.28000000000065
